,g_losses
2526,6.271383762359619
2527,0.46091216802597046
2528,4.0928635597229
2529,1.665233850479126
2530,3.9992613792419434
2531,2.1367807388305664
2532,3.230229616165161
2533,2.5153985023498535
2534,2.8288817405700684
2535,2.5688819885253906
2536,4.7738800048828125
2537,1.8219420909881592
2538,5.255394458770752
2539,1.847522258758545
2540,5.310161590576172
2541,2.7350051403045654
2542,3.6439943313598633
2543,4.02674674987793
2544,4.03407621383667
2545,3.7198567390441895
2546,2.8119747638702393
2547,4.605684280395508
2548,3.973632574081421
2549,2.384996175765991
2550,5.632617473602295
2551,3.2444560527801514
2552,3.2254762649536133
2553,3.7539360523223877
2554,3.860438585281372
2555,3.5528135299682617
2556,3.4723567962646484
2557,4.057570457458496
2558,3.8202414512634277
2559,3.0552737712860107
2560,4.596499919891357
2561,3.985898017883301
2562,2.916682720184326
2563,3.8473849296569824
2564,3.8566091060638428
2565,3.899519920349121
2566,3.150839328765869
2567,4.17833137512207
2568,3.7025163173675537
2569,3.0117063522338867
2570,4.240950107574463
2571,3.530305862426758
2572,2.907644271850586
2573,4.114148139953613
2574,3.193288803100586
2575,3.51393985748291
2576,3.6877803802490234
2577,4.0077385902404785
2578,3.2741293907165527
2579,3.6816518306732178
2580,4.313431739807129
2581,2.8399853706359863
2582,3.6992337703704834
2583,3.711717367172241
2584,2.6881134510040283
2585,3.992936372756958
2586,3.5605132579803467
2587,3.1106889247894287
2588,4.086977005004883
2589,2.9048078060150146
2590,3.8158626556396484
2591,3.6491074562072754
2592,3.644564151763916
2593,3.5174429416656494
2594,3.5618667602539062
2595,3.515777826309204
2596,3.5507349967956543
2597,3.589082717895508
2598,3.185018539428711
2599,3.9078030586242676
2600,3.4548773765563965
2601,3.173637628555298
2602,3.667205333709717
2603,4.132906436920166
2604,3.6194252967834473
2605,3.1385483741760254
2606,3.9934306144714355
2607,2.1251986026763916
2608,5.179026126861572
2609,3.119762659072876
2610,3.0629546642303467
2611,4.155057907104492
2612,3.913890838623047
2613,3.041069746017456
2614,3.684047222137451
2615,4.057067394256592
2616,3.3558688163757324
2617,3.64333438873291
2618,3.9014668464660645
2619,3.4085233211517334
2620,3.6431562900543213
2621,3.476348638534546
2622,3.4894537925720215
2623,3.343343734741211
2624,3.5033822059631348
2625,3.2230329513549805
2626,3.755347967147827
2627,2.5271730422973633
2628,4.554808616638184
2629,4.109374046325684
2630,3.1314570903778076
2631,3.120527982711792
2632,4.240690231323242
2633,3.857112407684326
2634,2.900813102722168
2635,3.419452428817749
2636,3.6911706924438477
2637,3.449645519256592
2638,3.584686517715454
2639,3.089524507522583
2640,3.579610586166382
2641,4.017001628875732
2642,3.491814136505127
2643,3.414249897003174
2644,3.3050355911254883
2645,3.832251787185669
2646,2.7207424640655518
2647,3.9610238075256348
2648,3.689709186553955
2649,3.6366095542907715
2650,2.670712947845459
2651,4.321622371673584
2652,3.652017116546631
2653,3.598520040512085
2654,3.413957118988037
2655,3.594426393508911
2656,4.074067115783691
2657,3.2715611457824707
2658,3.323962688446045
2659,3.628789186477661
2660,3.639832019805908
2661,2.9819698333740234
2662,3.54784893989563
2663,4.3274149894714355
2664,3.3460729122161865
2665,3.7314536571502686
2666,3.7181434631347656
2667,3.5298304557800293
2668,3.728102922439575
2669,3.19386887550354
2670,3.7665534019470215
2671,3.6087841987609863
2672,3.3614394664764404
2673,3.9660160541534424
2674,2.8775036334991455
2675,3.699303150177002
2676,4.30523681640625
2677,3.4637160301208496
2678,3.1403403282165527
2679,4.022872447967529
2680,3.4289932250976562
2681,3.3450098037719727
2682,3.329944610595703
2683,3.6681129932403564
2684,3.84586763381958
2685,3.1344141960144043
2686,3.59063720703125
2687,3.2465176582336426
2688,3.8034331798553467
2689,4.094878196716309
2690,3.298508405685425
2691,3.5293002128601074
2692,3.9915921688079834
2693,3.7615749835968018
2694,3.369367837905884
2695,3.942458152770996
2696,3.4345803260803223
2697,3.518688678741455
2698,3.5855565071105957
2699,3.120192527770996
2700,4.508971214294434
2701,3.959012985229492
2702,2.9620532989501953
2703,3.815669536590576
2704,3.8091883659362793
2705,3.136885643005371
2706,3.9724507331848145
2707,2.9505224227905273
2708,3.9357852935791016
2709,4.15068244934082
2710,3.7169008255004883
2711,2.7433688640594482
2712,4.458766460418701
2713,3.070857048034668
2714,3.6361618041992188
2715,3.899583339691162
2716,3.6004292964935303
2717,3.4358747005462646
2718,3.6978862285614014
2719,3.2124030590057373
2720,4.050835132598877
2721,3.3417208194732666
2722,3.0850229263305664
2723,4.255259037017822
2724,3.9482970237731934
2725,3.38468074798584
2726,3.31742525100708
2727,4.518200397491455
2728,2.9505198001861572
2729,4.3441162109375
2730,3.8275978565216064
2731,2.6866350173950195
2732,3.848794937133789
2733,4.456563949584961
2734,2.7271037101745605
2735,3.771651268005371
2736,4.126829624176025
2737,3.583855152130127
2738,3.642518997192383
2739,3.6361217498779297
2740,3.841707706451416
2741,3.8842859268188477
2742,3.4018077850341797
2743,3.8048617839813232
2744,3.3995232582092285
2745,3.6811046600341797
2746,3.4576728343963623
2747,3.4697515964508057
2748,3.63444185256958
2749,4.036171913146973
2750,3.4302737712860107
2751,3.8166613578796387
2752,3.2162232398986816
2753,3.649507522583008
2754,4.087351322174072
2755,2.9042599201202393
2756,3.697666645050049
2757,4.144765853881836
2758,3.3729705810546875
2759,3.8171770572662354
2760,4.3123602867126465
2761,3.7081072330474854
2762,3.5104117393493652
2763,3.448153018951416
2764,3.3814783096313477
2765,3.718569278717041
2766,3.879610776901245
2767,3.3745076656341553
2768,3.9376420974731445
2769,2.919975519180298
2770,4.286860466003418
2771,4.312673091888428
2772,2.7903928756713867
2773,3.9830689430236816
2774,4.0133843421936035
2775,2.968780279159546
2776,3.990917444229126
2777,4.115615367889404
2778,3.305981159210205
2779,3.4670181274414062
2780,4.047236442565918
2781,3.620360851287842
2782,2.7307705879211426
2783,4.862806797027588
2784,4.259571075439453
2785,2.616694211959839
2786,3.7863821983337402
2787,4.3493452072143555
2788,2.9046804904937744
2789,3.713688373565674
2790,3.9188170433044434
2791,3.5037548542022705
2792,3.809661388397217
2793,3.8132457733154297
2794,3.535977840423584
2795,4.270022392272949
2796,4.024685859680176
2797,3.3395190238952637
2798,3.895885467529297
2799,4.064003944396973
2800,3.2270405292510986
2801,3.9966442584991455
2802,3.4946601390838623
2803,3.8452303409576416
2804,3.3629391193389893
2805,4.211112022399902
2806,3.2307896614074707
2807,4.231991291046143
2808,4.07388973236084
2809,3.711336612701416
2810,3.2260584831237793
2811,4.134204387664795
2812,3.6678991317749023
2813,3.279919147491455
2814,4.331439018249512
2815,2.721992254257202
2816,4.614672660827637
2817,2.799410820007324
2818,4.7851996421813965
2819,2.7060091495513916
2820,4.896070957183838
2821,2.9584076404571533
2822,4.447696208953857
2823,3.5042924880981445
2824,4.104562759399414
2825,3.96610689163208
2826,3.168830156326294
2827,4.008125305175781
2828,3.736872911453247
2829,3.2665486335754395
2830,4.292267322540283
2831,2.8660106658935547
2832,5.049412250518799
2833,2.640613317489624
2834,4.510252952575684
2835,4.365315914154053
2836,3.042618751525879
2837,3.5209360122680664
2838,4.807229518890381
2839,3.4531798362731934
2840,2.9203524589538574
2841,4.326660633087158
2842,4.038299560546875
2843,2.9278767108917236
2844,4.576414108276367
2845,4.341238021850586
2846,2.9135303497314453
2847,4.520899295806885
2848,3.9611620903015137
2849,3.2485063076019287
2850,4.140964508056641
2851,4.006969928741455
2852,3.112203359603882
2853,3.8030009269714355
2854,4.055515766143799
2855,4.08989143371582
2856,3.3067378997802734
2857,4.15049934387207
2858,4.372502326965332
2859,3.4047586917877197
2860,3.4793689250946045
2861,4.145724773406982
2862,4.426364898681641
2863,2.510483980178833
2864,4.2173638343811035
2865,4.160379886627197
2866,3.6359639167785645
2867,3.9324495792388916
2868,3.784188985824585
2869,3.827998399734497
2870,3.6493287086486816
2871,4.089134693145752
2872,2.7929513454437256
2873,4.687074184417725
2874,3.3287625312805176
2875,4.002749919891357
2876,4.260607719421387
2877,3.0461812019348145
2878,4.250454902648926
2879,3.9647624492645264
2880,3.5579376220703125
2881,3.9311790466308594
2882,4.389292240142822
2883,3.0755934715270996
2884,4.450834274291992
2885,2.9592132568359375
2886,3.8330326080322266
2887,3.6801724433898926
2888,4.080796241760254
2889,3.417795419692993
2890,3.544969081878662
2891,5.361137390136719
2892,2.6184940338134766
2893,4.354156970977783
2894,3.903064012527466
2895,3.615513801574707
2896,4.173281192779541
2897,4.061971664428711
2898,3.0418598651885986
2899,4.411323547363281
2900,3.4782190322875977
2901,3.055865526199341
2902,4.672218322753906
2903,4.708983421325684
2904,2.750966787338257
2905,4.31587028503418
2906,3.98220157623291
2907,3.519622325897217
2908,4.09814977645874
2909,4.214205741882324
2910,3.7900900840759277
2911,3.3936429023742676
2912,4.103313446044922
2913,3.2844362258911133
2914,4.000872611999512
2915,3.6276602745056152
2916,4.142592906951904
2917,4.410130500793457
2918,3.2340590953826904
2919,4.169466972351074
2920,3.9521145820617676
2921,3.2969088554382324
2922,4.198658466339111
2923,2.790440797805786
2924,4.124570846557617
2925,4.510385990142822
2926,3.129772901535034
2927,4.109818458557129
2928,4.1835126876831055
2929,4.343360424041748
2930,4.132091045379639
2931,3.3599445819854736
2932,3.9196815490722656
2933,3.8593015670776367
2934,3.077709674835205
2935,4.28530216217041
2936,3.9703030586242676
2937,3.1059770584106445
2938,3.678967237472534
2939,3.991647958755493
2940,4.091753959655762
2941,3.868109941482544
2942,3.6425533294677734
2943,3.8643975257873535
2944,4.430456638336182
2945,2.6183295249938965
2946,5.431753635406494
2947,1.7875293493270874
2948,7.534210205078125
2949,0.2313714176416397
2950,11.920191764831543
2951,0.33585619926452637
2952,8.248573303222656
2953,0.21403701603412628
2954,4.070657730102539
2955,2.0763559341430664
2956,2.499386787414551
2957,5.440272808074951
2958,0.8163714408874512
2959,6.940792083740234
2960,1.512773036956787
2961,5.113750457763672
2962,2.9951000213623047
2963,4.2093682289123535
2964,5.536986351013184
2965,2.96099853515625
2966,5.842353343963623
2967,4.666290760040283
2968,4.461526393890381
2969,5.1146321296691895
2970,4.219537258148193
2971,4.725022315979004
2972,4.129237651824951
2973,3.8584070205688477
2974,5.337040901184082
2975,2.562997579574585
2976,6.8700361251831055
2977,3.7214624881744385
2978,4.0326151847839355
2979,5.404827117919922
2980,2.922402858734131
2981,4.93086576461792
2982,4.517281532287598
2983,3.614983081817627
2984,5.1857171058654785
2985,3.43410325050354
2986,4.214247703552246
2987,4.576090335845947
2988,4.874118328094482
2989,2.916192054748535
2990,4.758861541748047
2991,3.6488640308380127
2992,4.027562141418457
2993,4.448357582092285
2994,3.8315341472625732
2995,2.8880138397216797
2996,4.628840446472168
2997,4.452487945556641
2998,2.79172682762146
2999,5.584467887878418
3000,4.43406343460083
3001,3.805124282836914
3002,3.6330738067626953
3003,4.193048477172852
3004,3.8108630180358887
3005,3.6833930015563965
3006,3.890951156616211
3007,4.184147834777832
3008,3.3515777587890625
3009,3.942478895187378
3010,3.3235068321228027
3011,4.344935417175293
3012,4.204576015472412
3013,3.7968711853027344
3014,3.945016384124756
3015,3.487733840942383
3016,3.7984213829040527
3017,4.2572736740112305
3018,3.661707639694214
3019,3.610938549041748
3020,4.092350959777832
3021,3.811173915863037
3022,3.3235816955566406
3023,4.276198387145996
3024,3.978116989135742
3025,3.727660894393921
3026,3.7057552337646484
3027,3.947183847427368
3028,3.4984052181243896
3029,3.9961650371551514
3030,4.311030387878418
3031,4.0475263595581055
3032,3.4137537479400635
3033,3.972069263458252
3034,3.8407421112060547
3035,2.5446205139160156
3036,4.7913618087768555
3037,4.737727165222168
3038,3.7078287601470947
3039,3.989795684814453
3040,4.218940258026123
3041,3.3940014839172363
3042,3.9692211151123047
3043,4.083046913146973
3044,3.2946882247924805
3045,3.670914888381958
3046,3.99855375289917
3047,3.862903594970703
3048,4.117064476013184
3049,3.5547749996185303
3050,3.8839869499206543
3051,3.930133104324341
3052,4.290867805480957
3053,3.177814245223999
3054,3.8450207710266113
3055,4.565219879150391
3056,3.463052988052368
3057,3.394803047180176
3058,3.8251805305480957
3059,4.4780073165893555
3060,4.270606994628906
3061,4.03901481628418
3062,3.2858290672302246
3063,3.8336684703826904
3064,3.9509294033050537
3065,3.6739208698272705
3066,3.8467278480529785
3067,3.79721736907959
3068,3.6082193851470947
3069,3.632535219192505
3070,3.9687514305114746
3071,4.247408866882324
3072,3.2606687545776367
3073,3.811638116836548
3074,4.237740993499756
3075,4.23248815536499
3076,3.1882877349853516
3077,3.8113608360290527
3078,4.342007637023926
3079,3.5116348266601562
3080,3.6495416164398193
3081,4.207693099975586
3082,3.6460089683532715
3083,3.6292295455932617
3084,4.197089195251465
3085,4.049454212188721
3086,3.7341411113739014
3087,3.7366738319396973
3088,4.28087043762207
3089,3.1021716594696045
3090,3.851864814758301
3091,3.9358386993408203
3092,3.5474963188171387
3093,3.9792661666870117
3094,3.8207285404205322
3095,4.008498191833496
3096,4.091012001037598
3097,4.0211591720581055
3098,3.5184617042541504
3099,3.9216578006744385
3100,3.8725647926330566
3101,3.6836624145507812
3102,3.6856017112731934
3103,3.5079689025878906
3104,4.1060075759887695
3105,3.6123757362365723
3106,4.140196800231934
3107,3.921804666519165
3108,3.6673583984375
3109,4.300785064697266
3110,3.707895278930664
3111,3.653371572494507
3112,3.9857921600341797
3113,3.4175100326538086
3114,4.169649124145508
3115,4.601963520050049
3116,3.018423080444336
3117,3.845339059829712
3118,4.341363906860352
3119,3.0934646129608154
3120,4.718975067138672
3121,3.9580936431884766
3122,3.8416593074798584
3123,4.319252014160156
3124,3.812577247619629
3125,3.801358222961426
3126,3.973203420639038
3127,3.2477331161499023
3128,4.311238765716553
3129,3.234978437423706
3130,4.029843330383301
3131,4.375286102294922
3132,3.869816780090332
3133,3.0935468673706055
3134,4.286394119262695
3135,4.63714599609375
3136,3.727316379547119
3137,3.6171555519104004
3138,3.971038818359375
3139,4.201068878173828
3140,3.851854085922241
3141,3.532299518585205
3142,3.9983813762664795
3143,4.0171027183532715
3144,3.887681722640991
3145,4.167773723602295
3146,4.360681533813477
3147,3.4698352813720703
3148,3.842694044113159
3149,3.886371374130249
3150,4.019050598144531
3151,3.319005012512207
3152,4.069225788116455
3153,3.9640660285949707
3154,3.5653676986694336
3155,4.708770751953125
3156,3.96602201461792
3157,3.7789368629455566
3158,3.7562711238861084
3159,4.250245571136475
3160,4.166786193847656
3161,3.7583138942718506
3162,3.4811952114105225
3163,3.8724169731140137
3164,4.073207378387451
3165,3.5475502014160156
3166,3.9546566009521484
3167,4.21410608291626
3168,3.949528694152832
3169,3.6732757091522217
3170,4.169120788574219
3171,4.026784896850586
3172,4.240819454193115
3173,3.6537280082702637
3174,4.254648685455322
3175,4.021392345428467
3176,3.510885000228882
3177,4.029765605926514
3178,4.126410961151123
3179,3.548126697540283
3180,4.1643266677856445
3181,3.9972469806671143
3182,3.2005884647369385
3183,4.465878486633301
3184,4.054785251617432
3185,3.9262847900390625
3186,3.8359146118164062
3187,4.043378829956055
3188,4.202938079833984
3189,3.673333168029785
3190,3.5340166091918945
3191,4.081768989562988
3192,3.9919347763061523
3193,3.855666160583496
3194,4.106082916259766
3195,4.279497146606445
3196,4.093565940856934
3197,3.456744909286499
3198,3.7188360691070557
3199,3.857783555984497
3200,4.238900661468506
3201,4.090888023376465
3202,3.6376724243164062
3203,4.511533260345459
3204,3.392997980117798
3205,4.581512928009033
3206,3.4448275566101074
3207,4.060032844543457
3208,4.121679306030273
3209,3.6006786823272705
3210,4.424699306488037
3211,3.3019518852233887
3212,4.040635585784912
3213,4.312077522277832
3214,3.71529221534729
3215,3.926806926727295
3216,4.430248260498047
3217,4.357330799102783
3218,3.081048011779785
3219,3.9661993980407715
3220,4.44437837600708
3221,4.530160427093506
3222,4.208073616027832
3223,3.475133180618286
3224,3.841839551925659
3225,3.8314812183380127
3226,4.440940856933594
3227,3.748033285140991
3228,4.6496477127075195
3229,3.7658724784851074
3230,4.007556438446045
3231,4.485969543457031
3232,3.371540069580078
3233,3.5776290893554688
3234,4.753784656524658
3235,4.252744674682617
3236,2.961322784423828
3237,4.496556282043457
3238,4.603312015533447
3239,2.652940273284912
3240,5.293731689453125
3241,3.9160258769989014
3242,4.177970886230469
3243,4.2897820472717285
3244,3.714738130569458
3245,4.177477836608887
3246,4.504552841186523
3247,3.976260185241699
3248,3.3618063926696777
3249,4.429916858673096
3250,4.30122709274292
3251,3.1641287803649902
3252,4.83061408996582
3253,4.464325904846191
3254,3.7725284099578857
3255,3.9844207763671875
3256,4.43894624710083
3257,3.6392669677734375
3258,4.118821620941162
3259,4.3677167892456055
3260,3.628598928451538
3261,4.015956401824951
3262,4.195697784423828
3263,4.329376697540283
3264,4.4131245613098145
3265,3.4311909675598145
3266,4.154336452484131
3267,4.361861705780029
3268,3.6559648513793945
3269,3.7746803760528564
3270,5.148590087890625
3271,2.433293581008911
3272,5.04227352142334
3273,3.1369216442108154
3274,5.244058132171631
3275,3.189452648162842
3276,4.527076244354248
3277,4.441400527954102
3278,3.236538887023926
3279,4.781834602355957
3280,4.1070556640625
3281,4.0046820640563965
3282,4.102673530578613
3283,3.9889583587646484
3284,4.299579620361328
3285,3.6238198280334473
3286,4.0813188552856445
3287,3.626864433288574
3288,4.31201696395874
3289,4.454388618469238
3290,4.321913242340088
3291,3.6360645294189453
3292,4.6421217918396
3293,4.484827041625977
3294,3.9800868034362793
3295,4.570140361785889
3296,4.0219902992248535
3297,3.816412925720215
3298,3.670177936553955
3299,3.480912208557129
3300,5.202310562133789
3301,3.8390793800354004
3302,4.101237773895264
3303,3.7643134593963623
3304,4.549386501312256
3305,4.240695476531982
3306,3.7995052337646484
3307,4.602359771728516
3308,4.855341911315918
3309,3.813045024871826
3310,3.6725821495056152
3311,5.022616386413574
3312,3.5416345596313477
3313,3.988619804382324
3314,5.006486415863037
3315,4.6601667404174805
3316,3.074164628982544
3317,4.57072639465332
3318,4.710833549499512
3319,3.555180549621582
3320,3.9716956615448
3321,4.058628082275391
3322,3.7780985832214355
3323,4.007299900054932
3324,4.167811393737793
3325,4.449704170227051
3326,4.228799819946289
3327,4.188086986541748
3328,3.449225902557373
3329,5.128659248352051
3330,3.609414577484131
3331,4.116312026977539
3332,4.172989368438721
3333,4.0767412185668945
3334,4.112762928009033
3335,4.200830459594727
3336,3.7987661361694336
3337,4.660409450531006
3338,3.9468400478363037
3339,4.140939712524414
3340,4.419377326965332
3341,3.8586716651916504
3342,3.624303102493286
3343,4.8001627922058105
3344,3.7626333236694336
3345,4.09921407699585
3346,4.214235782623291
3347,3.8686037063598633
3348,4.381595611572266
3349,4.259613037109375
3350,4.207104206085205
3351,3.7406692504882812
3352,4.364070415496826
3353,4.147580146789551
3354,3.8809738159179688
3355,4.427199363708496
3356,4.506588935852051
3357,3.7340104579925537
3358,3.988175630569458
3359,4.307534694671631
3360,3.844971179962158
3361,4.270296573638916
3362,4.4718241691589355
3363,3.937343120574951
3364,4.111363410949707
3365,4.495406150817871
3366,3.9936299324035645
3367,3.6914377212524414
3368,4.8011274337768555
3369,3.1114542484283447
3370,4.44564151763916
3371,3.68951153755188
3372,4.890164375305176
3373,4.854125499725342
3374,3.3490192890167236
3375,4.554844856262207
3376,3.6821694374084473
3377,4.529762268066406
3378,3.6392910480499268
3379,4.44304084777832
3380,4.232358932495117
3381,3.738736152648926
3382,3.9568731784820557
3383,4.705960750579834
3384,3.7812674045562744
3385,4.741832733154297
3386,4.128020286560059
3387,4.474950790405273
3388,3.815463066101074
3389,4.359666347503662
3390,4.054755210876465
3391,3.322628974914551
3392,4.453957557678223
3393,3.8371949195861816
3394,4.766742706298828
3395,4.284366607666016
3396,3.971644401550293
3397,4.818696975708008
3398,4.5281500816345215
3399,3.8225560188293457
3400,4.340091705322266
3401,4.423862934112549
3402,3.751685619354248
3403,4.277644157409668
3404,4.622673034667969
3405,3.981964349746704
3406,3.8512654304504395
3407,4.635514259338379
3408,4.671290397644043
3409,3.5017151832580566
3410,4.705677032470703
3411,4.022731781005859
3412,4.102876663208008
3413,4.346771717071533
3414,4.51583194732666
3415,4.121011257171631
3416,4.0226898193359375
3417,4.753735065460205
3418,4.632870197296143
3419,4.288300037384033
3420,4.171106338500977
3421,3.624145984649658
3422,4.714084148406982
3423,4.790417671203613
3424,3.482908010482788
3425,4.023222923278809
3426,4.721343994140625
3427,2.755648612976074
3428,5.251786231994629
3429,4.626169681549072
3430,3.93841552734375
3431,4.380239963531494
3432,4.550445079803467
3433,4.788754463195801
3434,3.471308469772339
3435,4.117178916931152
3436,5.360476970672607
3437,3.0133283138275146
3438,4.9766693115234375
3439,4.258730888366699
3440,4.039431571960449
3441,4.410577774047852
3442,3.949383020401001
3443,4.63235330581665
3444,4.610664367675781
3445,4.157293319702148
3446,4.295457363128662
3447,4.6847453117370605
3448,4.0457963943481445
3449,4.376165866851807
3450,4.482776165008545
3451,3.4121057987213135
3452,4.720701217651367
3453,4.786293029785156
3454,2.86767315864563
3455,4.921452522277832
3456,4.878425121307373
3457,3.869981050491333
3458,4.45391321182251
3459,4.485912322998047
3460,3.558135747909546
3461,4.3802809715271
3462,4.808419227600098
3463,4.230469703674316
3464,4.230599403381348
3465,4.058147430419922
3466,4.372465133666992
3467,3.624537706375122
3468,4.644124507904053
3469,4.1339006423950195
3470,4.584989547729492
3471,4.024144649505615
3472,3.9148521423339844
3473,4.745299816131592
3474,4.27601432800293
3475,4.3740997314453125
3476,4.1897969245910645
3477,3.9672632217407227
3478,4.901043891906738
3479,2.255800247192383
3480,8.028096199035645
3481,0.4788793921470642
3482,13.277456283569336
3483,0.34727784991264343
3484,5.288137435913086
3485,0.36304399371147156
3486,6.235185623168945
3487,1.6391421556472778
3488,2.5359106063842773
3489,2.128628730773926
3490,2.0252227783203125
3491,2.382164478302002
3492,3.6700186729431152
3493,1.998674750328064
3494,3.0229134559631348
3495,3.1843247413635254
3496,6.653797149658203
3497,1.9764889478683472
3498,9.640433311462402
3499,1.4539165496826172
3500,7.264906406402588
3501,1.9404147863388062
3502,5.790877342224121
3503,2.1613829135894775
3504,10.49538516998291
3505,2.088986873626709
3506,8.097013473510742
3507,2.0406875610351562
3508,5.420175075531006
3509,4.504865646362305
3510,3.5805959701538086
3511,7.570404052734375
3512,1.7871092557907104
3513,8.056705474853516
3514,3.283801555633545
3515,6.451990127563477
3516,6.8022685050964355
3517,3.9300429821014404
3518,5.136712074279785
3519,3.9284474849700928
3520,7.217993259429932
3521,5.376200199127197
3522,5.352845191955566
3523,5.568398475646973
3524,4.429683685302734
3525,6.571346282958984
3526,3.325652837753296
3527,8.781865119934082
3528,5.8138251304626465
3529,3.7760097980499268
3530,7.783074378967285
3531,3.8414182662963867
3532,5.197437286376953
3533,3.81783390045166
3534,4.932220458984375
3535,5.058553695678711
3536,3.67006254196167
3537,6.007495880126953
3538,4.138134479522705
3539,3.91916823387146
3540,5.862786769866943
3541,4.601866722106934
3542,3.754823923110962
3543,5.35386848449707
3544,4.4802021980285645
3545,3.7056851387023926
3546,4.9279279708862305
3547,4.195013046264648
3548,4.0305399894714355
3549,4.6112213134765625
3550,4.336101531982422
3551,4.0687665939331055
3552,4.855232238769531
3553,5.05977201461792
3554,3.2377665042877197
3555,4.9105682373046875
3556,4.335047721862793
3557,3.8563880920410156
3558,3.7845311164855957
3559,4.7144694328308105
3560,4.250804901123047
3561,3.6391704082489014
3562,4.307504177093506
3563,4.95819616317749
3564,4.44364070892334
3565,4.372314453125
3566,3.960017204284668
3567,4.018453121185303
3568,4.229586601257324
3569,4.253223419189453
3570,4.015431880950928
3571,4.030518531799316
3572,4.2260541915893555
3573,3.986456871032715
3574,4.155651092529297
3575,4.320260047912598
3576,4.429568290710449
3577,4.043254852294922
3578,3.661160469055176
3579,4.17464542388916
3580,4.333880424499512
3581,3.9559264183044434
3582,4.50640344619751
3583,3.879056692123413
3584,4.431438446044922
3585,3.9755988121032715
3586,3.953599452972412
3587,4.1152873039245605
3588,4.202094078063965
3589,4.3439507484436035
3590,3.610461950302124
3591,4.180595397949219
3592,4.659381866455078
3593,4.120156288146973
3594,3.748570203781128
3595,4.391157150268555
3596,4.333257675170898
3597,3.8698360919952393
3598,3.8566672801971436
3599,4.613180160522461
3600,4.536460876464844
3601,3.693538188934326
3602,3.9207675457000732
3603,4.157149314880371
3604,4.238008975982666
3605,3.737438678741455
3606,4.310577869415283
3607,3.691654920578003
3608,4.360623359680176
3609,3.88653826713562
3610,3.9381260871887207
3611,3.6013643741607666
3612,4.408255577087402
3613,4.303811550140381
3614,3.7179346084594727
3615,4.3322978019714355
3616,4.495769023895264
3617,2.784027338027954
3618,4.268403053283691
3619,4.822466850280762
3620,3.8185536861419678
3621,3.837339162826538
3622,4.5520501136779785
3623,5.028416633605957
3624,4.150386810302734
3625,3.933588743209839
3626,4.362506866455078
3627,4.279050350189209
3628,3.6308321952819824
3629,3.9817357063293457
3630,4.767050266265869
3631,4.235443592071533
3632,3.4811739921569824
3633,3.9861648082733154
3634,4.227529048919678
3635,4.006417751312256
3636,4.262579441070557
3637,4.3569488525390625
3638,4.162529468536377
3639,4.054307460784912
3640,4.114197731018066
3641,3.887479543685913
3642,4.054642200469971
3643,4.306747913360596
3644,4.349442005157471
3645,3.9063727855682373
3646,3.9723541736602783
3647,4.434926509857178
3648,4.230702877044678
3649,4.216418743133545
3650,3.9098143577575684
3651,4.14933967590332
3652,4.510504722595215
3653,4.280409812927246
3654,3.810295581817627
3655,4.162312984466553
3656,4.4384236335754395
3657,3.8604493141174316
3658,4.080373764038086
3659,4.699793338775635
3660,4.197299957275391
3661,3.965240001678467
3662,4.220663547515869
3663,4.273972034454346
3664,4.551977157592773
3665,3.854524850845337
3666,4.0852766036987305
3667,4.68664026260376
3668,4.665304183959961
3669,3.790210247039795
3670,4.000973701477051
3671,3.8977198600769043
3672,4.647086143493652
3673,4.867201805114746
3674,2.8350417613983154
3675,4.013947010040283
3676,4.829527854919434
3677,4.683187961578369
3678,3.3691723346710205
3679,4.364881992340088
3680,4.788434028625488
3681,4.278885841369629
3682,3.7906041145324707
3683,4.3144683837890625
3684,4.67616081237793
3685,4.505614757537842
3686,3.9928064346313477
3687,4.181507110595703
3688,4.472514629364014
3689,4.054436206817627
3690,3.874878168106079
3691,4.222034931182861
3692,4.4939751625061035
3693,4.4108710289001465
3694,3.797220230102539
3695,4.453841209411621
3696,4.19139289855957
3697,4.57552433013916
3698,3.8594586849212646
3699,4.289149284362793
3700,4.543545722961426
3701,4.677770137786865
3702,3.7334940433502197
3703,4.3094658851623535
3704,4.490541934967041
3705,4.139443397521973
3706,4.197054386138916
3707,3.481721878051758
3708,4.677007675170898
3709,4.448033809661865
3710,4.131936073303223
3711,4.311168670654297
3712,4.32673978805542
3713,4.263205528259277
3714,4.278077125549316
3715,4.440646648406982
3716,4.02894926071167
3717,4.251355171203613
3718,4.190632343292236
3719,4.439362525939941
3720,3.967200756072998
3721,4.519500732421875
3722,4.765007019042969
3723,3.3222603797912598
3724,4.089670658111572
3725,4.635756969451904
3726,4.290884494781494
3727,4.187596321105957
3728,4.115541458129883
3729,4.0928497314453125
3730,4.5990519523620605
3731,3.333948850631714
3732,4.355806827545166
3733,4.697757244110107
3734,4.021408557891846
3735,4.068754196166992
3736,4.28602409362793
3737,4.36489200592041
3738,4.069572448730469
3739,4.2667555809021
3740,4.387810230255127
3741,4.391114711761475
3742,4.173749923706055
3743,4.666354179382324
3744,4.11187219619751
3745,4.451572418212891
3746,4.6733245849609375
3747,4.187328338623047
3748,3.9946179389953613
3749,4.716195106506348
3750,3.6984734535217285
3751,4.3305816650390625
3752,4.823425769805908
3753,4.520727157592773
3754,3.8079047203063965
3755,4.555772304534912
3756,4.690934181213379
